url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.0	QUI	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.0	QUI	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.0	QUI	pronoun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.1	PRIMI	adjective: masculine nominative plural positive	urn:cite2:tabulae:ls.v1:n38340
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.1	PRIMI	adjective: masculine genitive singular positive	urn:cite2:tabulae:ls.v1:n38340
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.1	PRIMI	adjective: masculine vocative plural positive	urn:cite2:tabulae:ls.v1:n38340
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.1	PRIMI	adjective: neuter genitive singular positive	urn:cite2:tabulae:ls.v1:n38340
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.2	TEMPLA	noun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n47727
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.2	TEMPLA	noun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n47727
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.2	TEMPLA	noun: neuter vocative plural	urn:cite2:tabulae:ls.v1:n47727
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.3	DEORUM	noun: masculine genitive plural	urn:cite2:tabulae:ls.v1:n13573
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.3	DEORUM	noun: masculine genitive plural	urn:cite2:tabulae:ls.v1:n13573
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.4	CONSTITUERUNT	finite verb: third plural perfect indicative active	urn:cite2:tabulae:ls.v1:n10632
https://lingualatina.github.io/texts/browsable/hyginus/225_218/	225_218.title	225_218.title.4_0	.		urn:cite2:tabulae:ls.v1:null
