url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.0	Hydram		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.1	Lernaeam		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.2	Typhonis		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.3	filiam	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.4	cum	uninflected preposition	urn:cite2:tabulae:ls.v1:n11872
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.5	capitibus	noun: neuter dative plural	urn:cite2:tabulae:ls.v1:n6724
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.5	capitibus	noun: neuter ablative plural	urn:cite2:tabulae:ls.v1:n6724
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.6	nouem	uninflected number	urn:cite2:tabulae:ls.v1:n31271
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.7	ad	uninflected preposition	urn:cite2:tabulae:ls.v1:n665
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.8	fontem	noun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n18524
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.9	Lernaeum		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.10	interfecit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n24257
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.10_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.11	haec	pronoun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.11	haec	pronoun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.11	haec	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.12	tantam	adjective: feminine accusative singular positive	urn:cite2:tabulae:ls.v1:n47473
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.13	uim	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n51113
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.14	ueneni	noun: neuter genitive singular	urn:cite2:tabulae:ls.v1:n50421
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.15	habuit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n20077
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.16	ut	uninflected conjunction	urn:cite2:tabulae:ls.v1:n49975
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.17	afflatu		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.18	homines	noun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n20866
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.18	homines	noun: masculine accusative plural	urn:cite2:tabulae:ls.v1:n20866
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.18	homines	noun: masculine vocative plural	urn:cite2:tabulae:ls.v1:n20866
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.19	necaret	finite verb: third singular imperfect subjunctive active	urn:cite2:tabulae:ls.v1:n30624
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.19_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.20	et	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.21	si	participle: perfect passive masculine nominative plural	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.21	si	participle: perfect passive masculine genitive singular	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.21	si	participle: perfect passive masculine vocative plural	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.21	si	participle: perfect passive neuter genitive singular	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.21	si	uninflected conjunction	urn:cite2:tabulae:ls.v1:n44096
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.22	quis	pronoun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.22	quis	pronoun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.23	eam	pronoun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n25029
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.23	eam	finite verb: first singular present subjunctive active	urn:cite2:tabulae:ls.v1:n15868
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.24	dormientem	participle: present active masculine accusative singular	urn:cite2:tabulae:ls.v1:n14747
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.24	dormientem	participle: present active feminine accusative singular	urn:cite2:tabulae:ls.v1:n14747
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.25	transierat	finite verb: third singular pluperfect indicative active	urn:cite2:tabulae:ls.v1:n48771
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.25_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/30pr/	30pr.3	30pr.3.26	uestigia		urn:cite2:tabulae:ls.v1:null
