url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.0	EQUORUM	noun: masculine genitive plural	urn:cite2:tabulae:ls.v1:n16074
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	noun: masculine genitive singular	urn:cite2:tabulae:ls.v1:n44583
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: masculine dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: masculine ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: feminine dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: feminine ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: neuter dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.1	SOLIS	adjective: neuter ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.2	ET	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.3	HORARUM	noun: feminine genitive plural	urn:cite2:tabulae:ls.v1:n20912
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.4	NOMINA	noun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n31131
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.4	NOMINA	noun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n31131
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.4	NOMINA	noun: neuter vocative plural	urn:cite2:tabulae:ls.v1:n31131
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.4	NOMINA	finite verb: second singular present imperative active	urn:cite2:tabulae:ls.v1:n31146
https://lingualatina.github.io/texts/browsable/hyginus/183a/	183a.title	183a.title.4_0	.		urn:cite2:tabulae:ls.v1:null
