url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.0	Nessus		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.1	Ixionis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.2	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.3	Nubis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.4	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.4_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.5	centaurus	noun: masculine nominative singular	ls.n7395:Centaurus
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.5_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.6	rogatus	participle: perfect passive masculine nominative singular	ls.n41838:rogo
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.7	ab	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.8	Deianira		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.9	ut	uninflected conjunction	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: feminine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: neuter ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: feminine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: neuter accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: masculine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.10	se	pronoun: masculine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.11	flumen	noun: neuter nominative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.11	flumen	noun: neuter accusative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.11	flumen	noun: neuter vocative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.12	Euhenum		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.13	transferret	finite verb: third singular imperfect subjunctive active	ls.n48775:transfero
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.13_0	:		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.14	quam	pronoun: feminine accusative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.15	sublatam	participle: perfect passive feminine accusative singular	ls.n46406:suffero
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.15	sublatam	participle: perfect passive feminine accusative singular	ls.n48489:tollo
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.16	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.17	flumine	noun: neuter ablative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.18	ipso	pronoun: masculine ablative singular	ls.n24872:ipse
https://lingualatina.github.io/texts/browsable/hyginus/34pr/	34pr.1	34pr.1.18	ipso	pronoun: neuter ablative singular	ls.n24872:ipse
