url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	noun: masculine genitive singular	ls.n44583:sol
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: masculine dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: masculine ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: feminine dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: feminine ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: neuter dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.0	SOLIS	adjective: neuter ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.1	FILII	noun: masculine nominative plural	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.1	FILII	noun: masculine genitive singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.1	FILII	noun: masculine vocative plural	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/156a/	156a.title	156a.title.1_0	.		ls.null
